#From;To;Type;Through;Data;Comment
#
#
#
#
# The canals
#
#
#
#Sea-Tile-1;Sea-Tile-2;canal;control-province;Number;Name
#
#
#
1992;1946;sea;0;0;Meme-River 11
1992;1938;sea;0;0;Meme-River 11
1993;1938;sea;0;0;Meme-River 11
1993;1940;sea;0;0;Meme-River 11
1993;1996;sea;0;0;Meme-River 11
1994;1996;sea;0;0;Meme-River 11
1994;2000;sea;0;0;Meme-River 11
2003;2000;sea;0;0;Meme-River 11
2005;2000;sea;0;0;Meme-River 11
2017;2000;sea;0;0;Meme-River 11
2016;2000;sea;0;0;Meme-River 11
2016;1998;sea;0;0;Meme-River 11
2016;1999;sea;0;0;Meme-River 11
1926;1999;sea;0;0;Meme-River 11
1926;1934;sea;0;0;Meme-River 11
1926;1933;sea;0;0;Meme-River 11
1930;1933;sea;0;0;Meme-River 11
1930;1932;sea;0;0;Meme-River 11
1924;1932;sea;0;0;Meme-River 11
1924;1662;sea;0;0;Meme-River 11
1924;1913;sea;0;0;Meme-River 11
1924;1915;sea;0;0;Meme-River 11
1923;1915;sea;0;0;Meme-River 11
1906;1915;sea;0;0;Meme-River 11
1907;1915;sea;0;0;Meme-River 11
#
# Meme-River 12
#
1423;1645;sea;0;0;Meme-River 12
1423;1641;sea;0;0;Meme-River 12
1422;1641;sea;0;0;Meme-River 12
1617;1641;sea;0;0;Meme-River 12
1637;1641;sea;0;0;Meme-River 12
1637;1643;sea;0;0;Meme-River 12
1639;1643;sea;0;0;Meme-River 12
1638;1643;sea;0;0;Meme-River 12
1638;1642;sea;0;0;Meme-River 12
1638;1649;sea;0;0;Meme-River 12
1638;1650;sea;0;0;Meme-River 12
1638;1660;sea;0;0;Meme-River 12
1636;1660;sea;0;0;Meme-River 12
1636;1656;sea;0;0;Meme-River 12
1669;1656;sea;0;0;Meme-River 12
1667;1656;sea;0;0;Meme-River 12
1667;1657;sea;0;0;Meme-River 12
1667;1664;sea;0;0;Meme-River 12
1674;1664;sea;0;0;Meme-River 12
1674;1665;sea;0;0;Meme-River 12
1671;1665;sea;0;0;Meme-River 12
1671;1914;sea;0;0;Meme-River 12
1673;1914;sea;0;0;Meme-River 12
#
# Meme-River 13
#
1002;1012;sea;0;0;Meme-River 13
1002;1011;sea;0;0;Meme-River 13
1005;1011;sea;0;0;Meme-River 13
966;1011;sea;0;0;Meme-River 13
966;967;sea;0;0;Meme-River 13
970;967;sea;0;0;Meme-River 13
1021;967;sea;0;0;Meme-River 13
1021;963;sea;0;0;Meme-River 13
1022;963;sea;0;0;Meme-River 13
1022;961;sea;0;0;Meme-River 13
1022;1018;sea;0;0;Meme-River 13
1022;1017;sea;0;0;Meme-River 13
1025;1017;sea;0;0;Meme-River 13
1025;1020;sea;0;0;Meme-River 13
957;1020;sea;0;0;Meme-River 13
#
# Meme-River 14
#
1130;1144;sea;0;0;Meme-River 14
1139;1144;sea;0;0;Meme-River 14
1138;1144;sea;0;0;Meme-River 14
1138;1145;sea;0;0;Meme-River 14
1137;1145;sea;0;0;Meme-River 14
1137;1141;sea;0;0;Meme-River 14
1137;1191;sea;0;0;Meme-River 14
1214;1191;sea;0;0;Meme-River 14
1214;1192;sea;0;0;Meme-River 14
1198;1192;sea;0;0;Meme-River 14
1197;1192;sea;0;0;Meme-River 14
1197;1193;sea;0;0;Meme-River 14
1196;1193;sea;0;0;Meme-River 14
1196;1189;sea;0;0;Meme-River 14
1183;1189;sea;0;0;Meme-River 14
1182;1189;sea;0;0;Meme-River 14
1182;1187;sea;0;0;Meme-River 14
1182;1179;sea;0;0;Meme-River 14
#
# Meme-River 15
#
1217;1226;sea;0;0;Meme-River 15
1219;1226;sea;0;0;Meme-River 15
1219;1227;sea;0;0;Meme-River 15
1220;1227;sea;0;0;Meme-River 15
1220;1225;sea;0;0;Meme-River 15
1211;1225;sea;0;0;Meme-River 15
1134;1225;sea;0;0;Meme-River 15
1134;1221;sea;0;0;Meme-River 15
1133;1221;sea;0;0;Meme-River 15
#
# Meme-River 16/1
#
1311;1319;sea;0;0;Meme-River 16/1
1315;1319;sea;0;0;Meme-River 16/1
1315;1323;sea;0;0;Meme-River 16/1
1315;1324;sea;0;0;Meme-River 16/1
1313;1324;sea;0;0;Meme-River 16/1
1305;1324;sea;0;0;Meme-River 16/1
#
# Meme-River 16/2
#
1329;1497;sea;0;0;Meme-River 16/2
1329;1506;sea;0;0;Meme-River 16/2
1328;1506;sea;0;0;Meme-River 16/2
1328;1508;sea;0;0;Meme-River 16/2
1523;1508;sea;0;0;Meme-River 16/2
1521;1508;sea;0;0;Meme-River 16/2

#
# Meme-River 17
#
2447;2450;sea;0;0;Meme-River 17
2447;2446;sea;0;0;Meme-River 17
2447;2449;sea;0;0;Meme-River 17
2597;2449;sea;0;0;Meme-River 17
2597;2599;sea;0;0;Meme-River 17
2600;2599;sea;0;0;Meme-River 17
2600;2416;sea;0;0;Meme-River 17
2600;2425;sea;0;0;Meme-River 17
2596;2425;sea;0;0;Meme-River 17
2422;2425;sea;0;0;Meme-River 17
2422;2421;sea;0;0;Meme-River 17
2423;2421;sea;0;0;Meme-River 17
2423;2424;sea;0;0;Meme-River 17
2462;2424;sea;0;0;Meme-River 17
2462;2572;sea;0;0;Meme-River 17
2463;2572;sea;0;0;Meme-River 17
2205;2202;sea;0;0;Meme-River 17
2204;2202;sea;0;0;Meme-River 17
2204;2430;sea;0;0;Meme-River 17
2204;2429;sea;0;0;Meme-River 17
2435;2429;sea;0;0;Meme-River 17
2626;2429;sea;0;0;Meme-River 17
2227;2429;sea;0;0;Meme-River 17
2227;2426;sea;0;0;Meme-River 17
2228;2426;sea;0;0;Meme-River 17
2228;2427;sea;0;0;Meme-River 17
2229;2427;sea;0;0;Meme-River 17
2225;2427;sea;0;0;Meme-River 17
2225;2219;sea;0;0;Meme-River 17
2217;2219;sea;0;0;Meme-River 17
2217;2220;sea;0;0;Meme-River 17
2231;2220;sea;0;0;Meme-River 17
#
#Landing_penalties
#
2765;1563;sea;0;0;#Coast
3096;1563;sea;0;0;#Coast
3096;1562;sea;0;0;#Coast
3096;1561;sea;0;0;#Coast
3097;1561;sea;0;0;#Coast
3097;1568;sea;0;0;#Coast
3105;1568;sea;0;0;#Coast
3105;1567;sea;0;0;#Coast
3105;1570;sea;0;0;#Coast
3107;1570;sea;0;0;#Coast
3107;1587;sea;0;0;#Coast
3107;1590;sea;0;0;#Coast
3107;1588;sea;0;0;#Coast
3109;1588;sea;0;0;#Coast
3109;1589;sea;0;0;#Coast
3109;1582;sea;0;0;#Coast
3109;1331;sea;0;0;#Coast
3109;1584;sea;0;0;#Coast
3110;1584;sea;0;0;#Coast
3110;1583;sea;0;0;#Coast
3110;1585;sea;0;0;#Coast
3110;1581;sea;0;0;#Coast
3110;1579;sea;0;0;#Coast
3110;1576;sea;0;0;#Coast
3110;1577;sea;0;0;#Coast
3110;1532;sea;0;0;#Coast
3110;1531;sea;0;0;#Coast
3110;1526;sea;0;0;#Coast
3110;1530;sea;0;0;#Coast
3110;1320;sea;0;0;#Coast
3110;1318;sea;0;0;#Coast
3110;1316;sea;0;0;#Coast
3110;1319;sea;0;0;#Coast
3110;1311;sea;0;0;#Coast
3110;1312;sea;0;0;#Coast
3113;1312;sea;0;0;#Coast
3113;1314;sea;0;0;#Coast
3113;1301;sea;0;0;#Coast
3113;1310;sea;0;0;#Coast
3113;1306;sea;0;0;#Coast
3113;1261;sea;0;0;#Coast
3113;1263;sea;0;0;#Coast
3113;1264;sea;0;0;#Coast
3113;1444;sea;0;0;#Coast
3113;1442;sea;0;0;#Coast
3113;1441;sea;0;0;#Coast
3113;1238;sea;0;0;#Coast
3111;1238;sea;0;0;#Coast
3111;1237;sea;0;0;#Coast
3111;1236;sea;0;0;#Coast
3111;1229;sea;0;0;#Coast
3111;1228;sea;0;0;#Coast
3111;1226;sea;0;0;#Coast
3111;1217;sea;0;0;#Coast
3111;1216;sea;0;0;#Coast
3111;1210;sea;0;0;#Coast
3111;1209;sea;0;0;#Coast
3111;1208;sea;0;0;#Coast
3108;1208;sea;0;0;#Coast
3108;1206;sea;0;0;#Coast
3108;1185;sea;0;0;#Coast
3108;1181;sea;0;0;#Coast
3108;1178;sea;0;0;#Coast
3106;1178;sea;0;0;#Coast
3106;1171;sea;0;0;#Coast
3106;1175;sea;0;0;#Coast
3106;1173;sea;0;0;#Coast
3201;1173;sea;0;0;#Coast
3201;1591;sea;0;0;#Coast
3201;1595;sea;0;0;#Coast
3098;1591;sea;0;0;#Coast
3099;1591;sea;0;0;#Coast
3099;1593;sea;0;0;#Coast
2760;1593;sea;0;0;#Coast
2760;1592;sea;0;0;#Coast
2760;1600;sea;0;0;#Coast
2760;1599;sea;0;0;#Coast
3100;1599;sea;0;0;#Coast
3100;1602;sea;0;0;#Coast
3100;1603;sea;0;0;#Coast

3202;1595;sea;0;0;#Coast
3202;1596;sea;0;0;#Coast
3202;1597;sea;0;0;#Coast
3202;1173;sea;0;0;#Coast
3202;1174;sea;0;0;#Coast
3202;1167;sea;0;0;#Coast
3202;1168;sea;0;0;#Coast
3202;1166;sea;0;0;#Coast
3202;1169;sea;0;0;#Coast
3202;1162;sea;0;0;#Coast
3202;1163;sea;0;0;#Coast
3202;1161;sea;0;0;#Coast

3203;1597;sea;0;0;#Coast
3203;1598;sea;0;0;#Coast
3203;1605;sea;0;0;#Coast
3203;1601;sea;0;0;#Coast
3203;1604;sea;0;0;#Coast
3203;1161;sea;0;0;#Coast
3203;1159;sea;0;0;#Coast
3203;1157;sea;0;0;#Coast
3203;1362;sea;0;0;#Coast
3203;1365;sea;0;0;#Coast

3204;1603;sea;0;0;#Coast
3204;1604;sea;0;0;#Coast
3204;1365;sea;0;0;#Coast

3205;1365;sea;0;0;#Coast
3205;1364;sea;0;0;#Coast
3205;978;sea;0;0;#Coast
3205;979;sea;0;0;#Coast
3205;976;sea;0;0;#Coast
3205;991;sea;0;0;#Coast
3205;1267;sea;0;0;#Coast
3205;992;sea;0;0;#Coast
3205;993;sea;0;0;#Coast

2770;993;sea;0;0;#Coast
2770;994;sea;0;0;#Coast
2770;1383;sea;0;0;#Coast
2770;1381;sea;0;0;#Coast
2770;1010;sea;0;0;#Coast
2770;1006;sea;0;0;#Coast
2770;1008;sea;0;0;#Coast

3222;1157;sea;0;0;#Coast
3222;1156;sea;0;0;#Coast
3222;1160;sea;0;0;#Coast
3222;1362;sea;0;0;#Coast
3222;1361;sea;0;0;#Coast
3222;984;sea;0;0;#Coast

3221;1160;sea;0;0;#Coast
3221;1156;sea;0;0;#Coast
3221;1158;sea;0;0;#Coast
3221;1152;sea;0;0;#Coast
3221;1153;sea;0;0;#Coast
3221;1150;sea;0;0;#Coast
3221;1147;sea;0;0;#Coast
3221;1266;sea;0;0;#Coast
3221;1149;sea;0;0;#Coast
3221;984;sea;0;0;#Coast

2709;1149;sea;0;0;#Coast
2709;1142;sea;0;0;#Coast
2709;1143;sea;0;0;#Coast
2709;1144;sea;0;0;#Coast
2709;1130;sea;0;0;#Coast
2709;1126;sea;0;0;#Coast
2709;984;sea;0;0;#Coast
2709;982;sea;0;0;#Coast
2709;985;sea;0;0;#Coast
2709;988;sea;0;0;#Coast

3206;1126;sea;0;0;#Coast
3206;1128;sea;0;0;#Coast
3206;1014;sea;0;0;#Coast
3206;1012;sea;0;0;#Coast
3206;1002;sea;0;0;#Coast
3206;988;sea;0;0;#Coast
3206;986;sea;0;0;#Coast

3224;1002;sea;0;0;#Coast
3224;1004;sea;0;0;#Coast
3224;986;sea;0;0;#Coast
3224;989;sea;0;0;#Coast

3225;1004;sea;0;0;#Coast
3225;1001;sea;0;0;#Coast
3225;989;sea;0;0;#Coast
3225;990;sea;0;0;#Coast

3095;1001;sea;0;0;#Coast
3095;1003;sea;0;0;#Coast
3095;971;sea;0;0;#Coast
3095;975;sea;0;0;#Coast
3095;990;sea;0;0;#Coast
3095;997;sea;0;0;#Coast
3095;998;sea;0;0;#Coast

3139;975;sea;0;0;#Coast
3139;972;sea;0;0;#Coast
3139;943;sea;0;0;#Coast
3139;944;sea;0;0;#Coast
3139;931;sea;0;0;#Coast
3139;932;sea;0;0;#Coast

2772;998;sea;0;0;#Coast
2772;996;sea;0;0;#Coast
2772;1009;sea;0;0;#Coast
2772;1008;sea;0;0;#Coast

3199;1008;sea;0;0;#Coast
3199;932;sea;0;0;#Coast
3199;933;sea;0;0;#Coast
3199;935;sea;0;0;#Coast
3200;935;sea;0;0;#Coast
3200;934;sea;0;0;#Coast
3200;930;sea;0;0;#Coast
2809;930;sea;0;0;#Coast
2809;928;sea;0;0;#Coast
2809;929;sea;0;0;#Coast
2796;929;sea;0;0;#Coast
2796;939;sea;0;0;#Coast
2796;938;sea;0;0;#Coast
2796;951;sea;0;0;#Coast
2796;955;sea;0;0;#Coast
2796;953;sea;0;0;#Coast
2796;954;sea;0;0;#Coast
3121;954;sea;0;0;#Coast
3121;953;sea;0;0;#Coast
3121;959;sea;0;0;#Coast
3121;958;sea;0;0;#Coast
3121;1038;sea;0;0;#Coast
3121;1036;sea;0;0;#Coast
2791;1036;sea;0;0;#Coast
2791;1039;sea;0;0;#Coast
2791;1046;sea;0;0;#Coast
2791;1047;sea;0;0;#Coast
2791;1051;sea;0;0;#Coast
2791;1053;sea;0;0;#Coast
2791;1056;sea;0;0;#Coast
3124;1056;sea;0;0;#Coast
3124;1060;sea;0;0;#Coast
3124;1061;sea;0;0;#Coast

3125;1061;sea;0;0;#Coast
3125;1062;sea;0;0;#Coast

2757;1062;sea;0;0;#Coast
2757;1957;sea;0;0;#Coast

3091;1957;sea;0;0;#Coast
3091;1958;sea;0;0;#Coast
3091;1062;sea;0;0;#Coast
3091;1063;sea;0;0;#Coast

2814;1063;sea;0;0;#Coast
2814;1067;sea;0;0;#Coast
2814;1066;sea;0;0;#Coast
2814;1078;sea;0;0;#Coast
